170020,能登,のと,0,1,0,1,0,0,0,0,0,1
170021,能登北部,のとほくぶ,1,0,0,0,0,0,0,0,1,0
170022,能登南部,のとなんぶ,1,0,0,0,0,0,0,0,1,0
180000,福井県,ふくいけん,0,0,1,0,1,1,1,1,0,0
180010,嶺北,れいほく,0,1,0,1,0,0,0,0,0,1
180011,嶺北北部,れいほくほくぶ,1,0,0,0,0,0,0,0,1,0
180012,嶺北南部,れいほくなんぶ,1,0,0,0,0,0,0,0,1,0
180013,奥越,おくえつ,1,0,0,0,0,0,0,0,1,0
180020,嶺南,れいなん,0,1,0,1,0,0,0,0,0,1
180021,嶺南東部,れいなんとうぶ,1,0,0,0,0,0,0,0,1,0
180022,嶺南西部,れいなんせいぶ,1,0,0,0,0,0,0,0,1,0
190000,山梨県,やまなしけん,0,0,1,0,1,1,1,1,0,0
190010,中・西部,ちゅうせいぶ,0,1,0,1,0,0,0,0,0,1
190011,中北地域,ちゅうほくちいき,1,0,0,0,0,0,0,0,1,0
190012,峡東地域,きょうとうちいき,1,0,0,0,0,0,0,0,1,0
190013,峡南地域,きょうなんちいき,1,0,0,0,0,0,0,0,1,0
190020,東部・富士五湖,とうぶふじごこ,0,1,0,1,0,0,0,0,0,1
190021,東部,とうぶ,1,0,0,0,0,0,0,0,1,0
190022,富士五湖,ふじごこ,1,0,0,0,0,0,0,0,1,0
200000,長野県,ながのけん,0,0,1,0,1,1,1,1,0,0
200010,北部,ほくぶ,0,1,0,1,0,0,1,0,0,1
200011,長野地域,ながのちいき,1,0,0,0,0,0,0,0,1,0
200012,中野飯山地域,なかのいいやまちいき,1,0,0,0,0,0,0,0,1,0
200013,大北地域,だいほくちいき,1,0,0,0,0,0,0,0,1,0
200020,中部,ちゅうぶ,0,1,0,1,0,0,0,0,0,1
200021,上田地域,うえだちいき,1,0,0,0,0,0,0,0,1,0
200022,佐久地域,さくちいき,1,0,0,0,0,0,0,0,1,0
200023,松本地域,まつもとちいき,1,0,0,0,0,0,0,0,1,0
200024,乗鞍上高地地域,のりくらかみこうちちいき,1,0,0,0,0,0,0,0,1,0
200025,諏訪地域,すわちいき,1,0,0,0,0,0,0,0,1,0
200030,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
200031,上伊那地域,かみいなちいき,1,0,0,0,0,0,0,0,1,0
200032,木曽地域,きそちいき,1,0,0,0,0,0,0,0,1,0
200033,下伊那地域,しもいなちいき,1,0,0,0,0,0,0,0,1,0
200100,中部・南部,ちゅうぶなんぶ,0,0,0,0,0,0,1,0,0,0
210000,岐阜県,ぎふけん,0,0,1,0,1,1,1,1,0,0
210010,美濃地方,みのちほう,0,1,0,1,0,0,1,0,0,1
210011,岐阜・西濃,ぎふせいのう,1,0,0,0,0,0,0,0,1,0
210012,東濃,とうのう,1,0,0,0,0,0,0,0,1,0
210013,中濃,ちゅうのう,1,0,0,0,0,0,0,0,1,0
210020,飛騨地方,ひだちほう,0,1,0,1,0,0,1,0,0,1
210021,飛騨北部,ひだほくぶ,1,0,0,0,0,0,0,0,1,0
210022,飛騨南部,ひだなんぶ,1,0,0,0,0,0,0,0,1,0
220000,静岡県,しずおかけん,0,0,1,0,1,1,1,1,0,0
220010,中部,ちゅうぶ,0,1,0,1,0,0,0,0,0,1
220011,中部南,ちゅうぶみなみ,1,0,0,0,0,0,0,0,1,0
220012,中部北,ちゅうぶきた,1,0,0,0,0,0,0,0,1,0
220020,伊豆,いず,0,1,0,1,0,0,0,0,0,1
220021,伊豆北,いずきた,1,0,0,0,0,0,0,0,1,0
220022,伊豆南,いずみなみ,1,0,0,0,0,0,0,0,1,0
220030,東部,とうぶ,0,1,0,1,0,0,0,0,0,1
220031,富士山南東,ふじさんなんとう,1,0,0,0,0,0,0,0,1,0
220032,富士山南西,ふじさんなんせい,1,0,0,0,0,0,0,0,1,0
220040,西部,せいぶ,0,1,0,1,0,0,0,0,0,1
220041,遠州北,えんしゅうきた,1,0,0,0,0,0,0,0,1,0
220042,遠州南,えんしゅうみなみ,1,0,0,0,0,0,0,0,1,0
230000,愛知県,あいちけん,0,0,1,0,1,1,1,1,0,0
230010,西部,せいぶ,0,1,0,1,0,0,0,0,0,1
230011,尾張東部,おわりとうぶ,1,0,0,0,0,0,0,0,1,0
230012,尾張西部,おわりせいぶ,1,0,0,0,0,0,0,0,1,0
230013,知多地域,ちたちいき,1,0,0,0,0,0,0,0,1,0
230014,西三河南部,にしみかわなんぶ,1,0,0,0,0,0,0,0,1,0
230015,西三河北西部,にしみかわほくせいぶ,1,0,0,0,0,0,0,0,1,0
230020,東部,とうぶ,0,1,0,1,0,0,0,0,0,1
230021,西三河北東部,にしみかわほくとうぶ,1,0,0,0,0,0,0,0,1,0
230022,東三河北部,ひがしみかわほくぶ,1,0,0,0,0,0,0,0,1,0
230023,東三河南部,ひがしみかわなんぶ,1,0,0,0,0,0,0,0,1,0
240000,三重県,みえけん,0,0,1,0,1,1,1,1,0,0
240010,北中部,ほくちゅうぶ,0,1,0,1,0,0,0,0,0,1
240011,中部,ちゅうぶ,1,0,0,0,0,0,0,0,1,0
240012,北部,ほくぶ,1,0,0,0,0,0,0,0,1,0
240013,伊賀,いが,1,0,0,0,0,0,0,0,1,0
240020,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
240021,伊勢志摩,いせしま,1,0,0,0,0,0,0,0,1,0
240022,紀勢・東紀州,きせいひがしきしゅう,1,0,0,0,0,0,0,0,1,0
250000,滋賀県,しがけん,0,0,1,0,1,1,1,1,0,0
250010,南部,なんぶ,0,1,0,1,0,0,1,0,0,1
250011,近江南部,おうみなんぶ,1,0,0,0,0,0,0,0,1,0
250012,東近江,ひがしおうみ,1,0,0,0,0,0,0,0,1,0
250013,甲賀,こうか,1,0,0,0,0,0,0,0,1,0
250020,北部,ほくぶ,0,1,0,1,0,0,1,0,0,1
250021,近江西部,おうみせいぶ,1,0,0,0,0,0,0,0,1,0
250022,湖北,こほく,1,0,0,0,0,0,0,0,1,0
250023,湖東,ことう,1,0,0,0,0,0,0,0,1,0
260000,京都府,きょうとふ,0,0,1,0,1,1,1,1,0,0
260010,南部,なんぶ,0,1,0,1,0,0,1,0,0,1
260011,京都・亀岡,きょうとかめおか,1,0,0,0,0,0,0,0,1,0
260012,南丹・京丹波,なんたんきょうたんば,1,0,0,0,0,0,0,0,1,0
260013,山城中部,やましろちゅうぶ,1,0,0,0,0,0,0,0,1,0
260014,山城南部,やましろなんぶ,1,0,0,0,0,0,0,0,1,0
260020,北部,ほくぶ,0,1,0,1,0,0,1,0,0,1
260021,丹後,たんご,1,0,0,0,0,0,0,0,1,0
260022,舞鶴・綾部,まいづるあやべ,1,0,0,0,0,0,0,0,1,0
260023,福知山,ふくちやま,1,0,0,0,0,0,0,0,1,0
270000,大阪府,おおさかふ,0,1,1,1,1,1,1,1,0,1
270001,大阪市,おおさかし,1,0,0,0,0,0,0,0,1,0
270002,北大阪,きたおおさか,1,0,0,0,0,0,0,0,1,0
270003,東部大阪,とうぶおおさか,1,0,0,0,0,0,0,0,1,0
270004,南河内,みなみかわち,1,0,0,0,0,0,0,0,1,0
270005,泉州,せんしゅう,1,0,0,0,0,0,0,0,1,0
280000,兵庫県,ひょうごけん,0,0,1,0,1,1,1,1,0,0
280010,南部,なんぶ,0,1,0,1,0,0,1,0,0,1
280011,阪神,はんしん,1,0,0,0,0,0,0,0,1,0
280012,北播丹波,ほくばんたんば,1,0,0,0,0,0,0,0,1,0
280013,播磨北西部,はりまほくせいぶ,1,0,0,0,0,0,0,0,1,0
280014,播磨南東部,はりまなんとうぶ,1,0,0,0,0,0,0,0,1,0
280015,播磨南西部,はりまなんせいぶ,1,0,0,0,0,0,0,0,1,0
280016,淡路島,あわじしま,1,0,0,0,0,0,0,0,1,0
280020,北部,ほくぶ,0,1,0,1,0,0,1,0,0,1
280021,但馬北部,たじまほくぶ,1,0,0,0,0,0,0,0,1,0
280022,但馬南部,たじまなんぶ,1,0,0,0,0,0,0,0,1,0
290000,奈良県,ならけん,0,0,1,0,1,1,1,1,0,0
290010,北部,ほくぶ,0,1,0,1,0,0,0,0,0,1
290011,北西部,ほくせいぶ,1,0,0,0,0,0,0,0,1,0
290012,北東部,ほくとうぶ,1,0,0,0,0,0,0,0,1,0
290013,五條・北部吉野,ごじょうほくぶよしの,1,0,0,0,0,0,0,0,1,0
290020,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
290021,南東部,なんとうぶ,1,0,0,0,0,0,0,0,1,0
290022,南西部,なんせいぶ,1,0,0,0,0,0,0,0,1,0
300000,和歌山県,わかやまけん,0,0,1,0,1,1,1,1,0,0
300010,北部,ほくぶ,0,1,0,1,0,0,0,0,0,1
300011,紀北,きほく,1,0,0,0,0,0,0,0,1,0
300012,紀中,きちゅう,1,0,0,0,0,0,0,0,1,0
300020,南部,なんぶ,0,1,0,1,0,0,0,0,0,1
300021,田辺・西牟婁,たなべにしむろ,1,0,0,0,0,0,0,0,1,0
300022,新宮・東牟婁,しんぐうひがしむろ,1,0,0,0,0,0,0,0,1,0
310000,鳥取県,とっとりけん,0,0,1,0,1,1,1,1,0,0
310010,東部,とうぶ,0,1,0,1,0,0,0,0,0,1
310011,鳥取地区,とっとりちく,1,0,0,0,0,0,0,0,1,0
310012,八頭地区,やずちく,1,0,0,0,0,0,0,0,1,0
310020,中・西部,ちゅうせいぶ,0,1,0,1,0,0,0,0,0,1
310021,倉吉地区,くらよしちく,1,0,0,0,0,0,0,0,1,0
310022,米子地区,よなごちく,1,0,0,0,0,0,0,0,1,0
310023,日野地区,ひのちく,1,0,0,0,0,0,0,0,1,0
320000,島根県,しまねけん,0,0,1,0,1,1,1,1,0,0
320010,東部,とうぶ,0,1,0,1,0,0,0,0,0,1
320011,松江地区,まつえちく,1,0,0,0,0,0,0,0,1,0
320012,出雲地区,いずもちく,1,0,0,0,0,0,0,0,1,0
